Country,League,Season,round,Date,Time,Home,Away,HG,AG,HxG,AxG,HExpG+,AExpG+,Res,PSCH,PSCD,PSCA
Mexico,Liga MX,2025/2026,,2026/03/01,21:00,Club America,Tigres UANL,1,4,0.87,1.63,0.9285,2.6965,A,,,
Mexico,Liga MX,2025/2026,,2026/03/01,19:00,Monterrey,Cruz Azul,0,2,1.17,1.95,0.6435,1.9725,A,,,
Mexico,Liga MX,2025/2026,,2026/03/04,19:00,Santos Laguna,Cruz Azul,1,2,0.54,1.57,0.747,1.7635,A,,,
Mexico,Liga MX,2025/2026,,2026/03/04,19:00,Pachuca,Necaxa,2,1,1.27,0.49,1.5985,0.7195,H,,,
Mexico,Liga MX,2025/2026,,2026/03/04,21:00,UNAM Pumas,Toluca,2,3,2.73,3.32,2.4015,3.176,A,,,
Mexico,Liga MX,2025/2026,,2026/03/04,21:00,Atletico San Luis,Mazatlan,4,1,1.25,0.39,2.4875,0.6645,H,,,
Mexico,Liga MX,2025/2026,,2026/03/05,19:00,Monterrey,Queretaro,4,0,1.82,1.95,2.801,1.0725,H,,,
Mexico,Liga MX,2025/2026,,2026/03/05,19:00,Puebla,Tigres UANL,3,1,1.63,0.34,2.2465,0.637,H,,,
Mexico,Liga MX,2025/2026,,2026/03/05,21:00,Atlas,Tijuana,2,1,0.82,1.57,1.351,1.3135,H,,,
Mexico,Liga MX,2025/2026,,2026/03/05,21:00,Club America,FC Juarez,1,2,1.33,2.48,1.1815,2.264,A,,,
Mexico,Liga MX,2025/2026,,2026/03/07,21:00,Cruz Azul,Atletico San Luis,3,0,3.25,0.84,3.1375,0.462,H,,,
Mexico,Liga MX,2025/2026,,2026/03/07,19:00,Queretaro,Club America,1,2,1.51,2.21,1.2805,2.1155,A,,,
Mexico,Liga MX,2025/2026,,2026/03/07,19:00,Mazatlan,Leon,4,2,2.16,1.15,2.988,1.5325,H,,,
Mexico,Liga MX,2025/2026,,2026/03/07,19:00,Necaxa,UNAM Pumas,0,1,0.38,2.21,0.209,1.6655,A,,,
Mexico,Liga MX,2025/2026,,2026/03/08,19:00,Atlas,Guadalajara,1,2,0.27,2.61,0.5985,2.3355,A,,,
Mexico,Liga MX,2025/2026,,2026/03/08,19:00,Toluca,FC Juarez,3,1,2.23,0.27,2.5765,0.5985,H,,,
Mexico,Liga MX,2025/2026,,2026/03/08,21:00,Pachuca,Puebla,2,1,1.35,0.49,1.6425,0.7195,H,,,
Mexico,Liga MX,2025/2026,,2026/03/08,21:00,Tigres UANL,Monterrey,1,0,1.65,0.06,1.3575,0.033,H,,,
Mexico,Liga MX,2025/2026,,2026/03/09,19:00,Tijuana,Santos Laguna,1,2,0.92,2.92,0.956,2.506,A,,,
Mexico,Liga MX,2025/2026,,2026/03/14,19:00,Atletico San Luis,Pachuca,1,1,0.87,1.53,0.9285,1.2915,D,,,
Mexico,Liga MX,2025/2026,,2026/03/14,19:00,Guadalajara,Santos Laguna,3,0,2.6,0.36,2.78,0.198,H,,,
Mexico,Liga MX,2025/2026,,2026/03/14,21:00,FC Juarez,Monterrey,2,2,4.06,1.08,3.133,1.494,D,,,
Mexico,Liga MX,2025/2026,,2026/03/14,21:00,Puebla,Necaxa,0,0,0.93,0.29,0.5115,0.1595,D,,,
Mexico,Liga MX,2025/2026,,2026/03/15,21:00,Leon,Tijuana,0,3,1.02,1.42,0.561,2.131,A,,,
Mexico,Liga MX,2025/2026,,2026/03/15,21:00,Tigres UANL,Queretaro,0,0,0.56,0.47,0.308,0.2585,D,,,
Mexico,Liga MX,2025/2026,,2026/03/15,19:00,Toluca,Atlas,1,1,1.85,1.37,1.4675,1.2035,D,,,
Mexico,Liga MX,2025/2026,,2026/03/15,19:00,UNAM Pumas,Cruz Azul,2,2,1.14,2.22,1.527,2.121,D,,,
Mexico,Liga MX,2025/2026,,2026/03/16,21:00,Club America,Mazatlan,2,0,2.96,0.66,2.528,0.363,H,,,
Mexico,Liga MX,2025/2026,,2026/03/19,19:00,Guadalajara,Leon,5,0,5.49,0.1,5.2695,0.055,H,,,
Mexico,Liga MX,2025/2026,,2026/03/21,21:00,Atlas,Queretaro,0,0,0.71,0.62,0.3905,0.341,D,,,
Mexico,Liga MX,2025/2026,,2026/03/21,19:00,Necaxa,Tijuana,3,0,2.39,0.64,2.6645,0.352,H,,,
Mexico,Liga MX,2025/2026,,2026/03/21,21:00,Mazatlan,Cruz Azul,1,1,1.58,1.28,1.319,1.154,D,,,
Mexico,Liga MX,2025/2026,,2026/03/22,19:00,Santos Laguna,Puebla,2,1,2.93,1.45,2.5115,1.2475,H,,,
Mexico,Liga MX,2025/2026,,2026/03/22,21:00,Pachuca,Toluca,1,1,0.91,0.56,0.9505,0.758,D,,,
Mexico,Liga MX,2025/2026,,2026/03/22,19:00,Atletico San Luis,Leon,1,2,0.69,1.47,0.8295,1.7085,A,,,
Mexico,Liga MX,2025/2026,,2026/03/22,21:00,UNAM Pumas,Club America,1,0,1.13,0.54,1.0715,0.297,H,,,
Mexico,Liga MX,2025/2026,,2026/03/22,19:00,Monterrey,Guadalajara,2,3,2.46,1.42,2.253,2.131,A,,,
Mexico,Liga MX,2025/2026,,2026/03/23,19:00,FC Juarez,Tigres UANL,2,1,0.96,0.54,1.428,0.747,H,,,
Mexico,Liga MX,2025/2026,,2026/04/04,19:00,Puebla,FC Juarez,1,1,1.04,1.06,1.022,1.033,D,,,
Mexico,Liga MX,2025/2026,,2026/04/04,19:00,Necaxa,Mazatlan,2,1,2.46,0.56,2.253,0.758,H,,,
Mexico,Liga MX,2025/2026,,2026/04/04,19:00,Tijuana,Tigres UANL,1,0,0.24,1.31,0.582,0.7205,H,,,
Mexico,Liga MX,2025/2026,,2026/04/05,19:00,Guadalajara,UNAM Pumas,2,2,3.43,0.93,2.7865,1.4115,D,,,
Mexico,Liga MX,2025/2026,,2026/04/05,19:00,Cruz Azul,Pachuca,1,2,1.71,1.67,1.3905,1.8185,A,,,
Mexico,Liga MX,2025/2026,,2026/04/05,19:00,Leon,Atlas,2,0,1.63,0.57,1.7965,0.3135,H,,,
Mexico,Liga MX,2025/2026,,2026/04/05,19:00,Monterrey,Atletico San Luis,1,2,0.92,1.62,0.956,1.791,A,,,
Mexico,Liga MX,2025/2026,,2026/04/05,19:00,Queretaro,Toluca,1,0,2.06,2.26,1.583,1.243,H,,,
Mexico,Liga MX,2025/2026,,2026/04/05,19:00,Santos Laguna,Club America,1,1,0.96,1.79,0.978,1.4345,D,,,
Mexico,Liga MX,2025/2026,,2026/04/06,03:07,Guadalajara,UNAM Pumas,2,2,3.43,0.93,2.7865,1.4115,D,,,
Mexico,Liga MX,2025/2026,,2026/04/08,01:00,Queretaro,FC Juarez,1,1,1.24,1.41,1.132,1.2255,D,,,
Mexico,Liga MX,2025/2026,,2026/04/11,04:00,FC Juarez,Tijuana,1,2,1.69,2.08,1.3795,2.044,A,,,
Mexico,Liga MX,2025/2026,,2026/04/11,02:00,Puebla,Leon,0,1,0.79,1.34,0.4345,1.187,A,,,
Mexico,Liga MX,2025/2026,,2026/04/12,00:00,Tigres UANL,Guadalajara,4,1,1.98,0.67,2.889,0.8185,H,,,
Mexico,Liga MX,2025/2026,,2026/04/12,19:00,UNAM Pumas,Mazatlan,3,1,1.89,1.7,2.3895,1.385,H,,,
Mexico,Liga MX,2025/2026,,2026/04/12,00:00,Queretaro,Necaxa,3,1,1.76,0.66,2.318,0.813,H,,,
Mexico,Liga MX,2025/2026,,2026/04/12,02:00,Pachuca,Santos Laguna,4,2,1.94,0.16,2.867,0.988,H,,,
Mexico,Liga MX,2025/2026,,2026/04/12,02:00,Atlas,Monterrey,0,0,0.67,1.6,0.3685,0.88,D,,,
Mexico,Liga MX,2025/2026,,2026/04/12,04:05,Club America,Cruz Azul,1,1,0.57,1.01,0.7635,1.0055,D,,,
Mexico,Liga MX,2025/2026,,2026/04/13,02:00,Toluca,Atletico San Luis,1,1,1.56,2.01,1.308,1.5555,D,,,
Mexico,Liga MX,2025/2026,,2026/04/18,02:00,Mazatlan,Queretaro,1,1,1.54,1.85,1.297,1.4675,D,,,
Mexico,Liga MX,2025/2026,,2026/04/18,02:00,Atletico San Luis,UNAM Pumas,0,2,1.5,1.83,0.825,1.9065,A,,,
Mexico,Liga MX,2025/2026,,2026/04/19,04:06,Leon,FC Juarez,3,1,2.29,1.84,2.6095,1.462,H,,,
Mexico,Liga MX,2025/2026,,2026/04/19,02:05,Monterrey,Pachuca,1,3,1.77,1.64,1.4235,2.252,A,,,
Mexico,Liga MX,2025/2026,,2026/04/19,00:00,Cruz Azul,Tijuana,1,1,2.25,1.05,1.6875,1.0275,D,,,
Mexico,Liga MX,2025/2026,,2026/04/19,00:00,Necaxa,Tigres UANL,1,1,0.71,1.21,0.8405,1.1155,D,,,
Mexico,Liga MX,2025/2026,,2026/04/19,02:07,Guadalajara,Puebla,5,0,1.1,0.24,2.855,0.132,H,,,
Mexico,Liga MX,2025/2026,,2026/04/19,04:10,Club America,Toluca,2,1,0.78,1.44,1.329,1.242,H,,,
Mexico,Liga MX,2025/2026,,2026/04/20,00:00,Santos Laguna,Atlas,0,1,2.13,0.68,1.1715,0.824,A,,,
Mexico,Liga MX,2025/2026,,2026/04/22,04:06,Leon,Club America,2,3,1.21,1.82,1.5655,2.351,A,,,
Mexico,Liga MX,2025/2026,,2026/04/22,02:00,UNAM Pumas,FC Juarez,4,2,3.13,0.65,3.5215,1.2575,H,,,
Mexico,Liga MX,2025/2026,,2026/04/22,04:05,Monterrey,Puebla,2,1,2.57,1.2,2.3135,1.11,H,,,
Mexico,Liga MX,2025/2026,,2026/04/22,02:00,Queretaro,Cruz Azul,1,1,0.5,2.25,0.725,1.6875,D,,,
Mexico,Liga MX,2025/2026,,2026/04/23,04:06,Tijuana,Pachuca,3,1,3.05,0.57,3.0275,0.7635,H,,,
Mexico,Liga MX,2025/2026,,2026/04/23,02:00,Mazatlan,Toluca,4,3,1.89,1.67,2.8395,2.2685,H,,,
Mexico,Liga MX,2025/2026,,2026/04/23,02:00,Atletico San Luis,Santos Laguna,2,0,1.97,1.1,1.9835,0.605,H,,,
Mexico,Liga MX,2025/2026,,2026/04/23,02:00,Atlas,Tigres UANL,0,0,0.08,0.81,0.044,0.4455,D,,,
Mexico,Liga MX,2025/2026,,2026/04/23,04:10,Necaxa,Guadalajara,0,0,0.3,0.93,0.165,0.5115,D,,,
Mexico,Liga MX,2025/2026,,2026/04/25,04:00,Puebla,Queretaro,1,2,0.53,1.78,0.7415,1.879,A,,,
Mexico,Liga MX,2025/2026,,2026/04/26,04:00,FC Juarez,Atletico San Luis,2,1,1.73,1.24,1.8515,1.132,H,,,
Mexico,Liga MX,2025/2026,,2026/04/26,00:00,Tigres UANL,Mazatlan,5,1,1.9,0.36,3.295,0.648,H,,,
Mexico,Liga MX,2025/2026,,2026/04/26,00:00,Pachuca,UNAM Pumas,0,2,1.22,1.48,0.671,1.714,A,,,
Mexico,Liga MX,2025/2026,,2026/04/26,04:10,Club America,Atlas,0,1,1.09,0.51,0.5995,0.7305,A,,,
Mexico,Liga MX,2025/2026,,2026/04/26,02:05,Toluca,Leon,4,1,1.38,1.08,2.559,1.044,H,,,
Mexico,Liga MX,2025/2026,,2026/04/26,02:07,Guadalajara,Tijuana,0,0,2.37,0.98,1.3035,0.539,D,,,
Mexico,Liga MX,2025/2026,,2026/04/27,00:00,Santos Laguna,Monterrey,3,0,0.92,0.71,1.856,0.3905,H,,,
Mexico,Liga MX,2025/2026,,2026/04/27,02:05,Cruz Azul,Necaxa,4,1,1.11,1.15,2.4105,1.0825,H,,,
Mexico,Liga MX,2025/2026,,2026/05/03,02:00,Tigres UANL,Guadalajara,3,1,1.74,0.64,2.307,0.802,H,,,
Mexico,Liga MX,2025/2026,,2026/05/03,04:15,Atlas,Cruz Azul,2,3,2.06,2.01,2.033,2.4555,A,,,
Mexico,Liga MX,2025/2026,,2026/05/04,00:00,Club America,UNAM Pumas,3,3,2.94,0.42,2.967,1.581,D,,,
Mexico,Liga MX,2025/2026,,2026/05/04,02:15,Toluca,Pachuca,0,1,0.64,1.14,0.352,1.077,A,,,
Mexico,Liga MX,2025/2026,,2026/05/10,02:07,Guadalajara,Tigres UANL,2,0,1.77,0.51,1.8735,0.2805,H,,,
Mexico,Liga MX,2025/2026,,2026/05/10,04:15,Cruz Azul,Atlas,1,0,0.48,1,0.714,0.55,H,,,
Mexico,Liga MX,2025/2026,,2026/05/11,00:00,Pachuca,Toluca,2,0,1.61,0.7,1.7855,0.385,H,,,
Mexico,Liga MX,2025/2026,,2026/05/11,02:15,UNAM Pumas,Club America,3,3,1.04,3.46,1.922,3.253,D,,,
Mexico,Liga MX,2025/2026,,2026/05/14,03:00,Cruz Azul,Guadalajara,2,2,1.93,2.27,1.9615,2.1485,D,,,
Mexico,Liga MX,2025/2026,,2026/05/15,02:00,Pachuca,UNAM Pumas,1,0,0.83,0.55,0.9065,0.3025,H,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/16,21:10,Tijuana,Tigres UANL,3,1,2.01,0.61,2.4555,0.7855,H,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/16,19:00,Necaxa,Atlante,2,1,2.39,0.6,2.2145,0.78,H,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/17,19:00,Leon,Atlas,2,3,1.23,1.72,1.5765,2.296,A,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/17,21:00,FC Juarez,Puebla,0,1,0.86,1.22,0.473,1.121,A,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/17,19:00,Atletico San Luis,Cruz Azul,2,3,1.29,3.14,1.6095,3.077,A,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/18,17:00,UNAM Pumas,Pachuca,0,3,0.27,1.14,0.1485,1.977,A,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/18,19:05,Monterrey,Santos Laguna,3,2,1.87,2.28,2.3785,2.154,H,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/18,19:07,Guadalajara,Toluca,0,2,0.96,1.82,0.528,1.901,A,,,
Mexico,Liga MX,Apertura 2026,1,2026/07/18,21:10,Queretaro,Club America,0,1,0.93,1.73,0.5115,1.4015,A,,,
Mexico,Liga MX,Apertura 2026,2,2026/07/21,19:00,Cruz Azul,Puebla,2,1,1.33,0.85,1.6315,0.9175,H,,,
Mexico,Liga MX,Apertura 2026,2,2026/07/21,21:05,Toluca,UNAM Pumas,1,2,1.21,0.66,1.1155,1.263,A,,,
